Datetime,Gold_Close,Gold_High,Gold_Low,Gold_Open,Gold_Volume,DXY_Close,VIX_Close,SP500_Close,Gold_RSI,Gold_MACD,Gold_MACD_Signal,Gold_BB_Width,Gold_ATR,Gold_ATR_Pct,Gold_Stoch,Gold_Return_4,Gold_Return_12,Gold_Return_24,Gold_Return_72,DXY_Return_12,VIX_Return_12,SP500_Return_12,Bullish_FVG,Bearish_FVG,FVG_Size,FVG_Net,Bullish_OB,Bearish_OB,OB_Net,BOS_Bullish,BOS_Bearish,CHoCH_Bullish,CHoCH_Bearish,Structure_Score,Bullish_Engulfing,Bearish_Engulfing,Hammer,Shooting_Star,Doji,Inside_Bar,Outside_Bar,Body_Ratio,Upper_Shadow_Ratio,Lower_Shadow_Ratio,FVG_Net_10,OB_Net_20,Structure_Score_30,Target
2024-12-05 03:00:00-05:00,2667.60009765625,2674.89990234375,2647.89990234375,2673.39990234375,5658,106.16999816894531,13.470000267028809,6039.18017578125,45.832077006223656,0.8190852928605636,1.4016008446874673,16.245700406690048,16.596038439468636,0.6221336719116892,61.371138254666036,-0.0011233430278958512,-0.003213457018358845,0.001501726930975833,0.008125165037801585,-0.0014202366209504769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.21480758101851852,0.05555555555555555,0.7296368634259259,0.0,1.0,1.0,0
2024-12-05 04:00:00-05:00,2668.60009765625,2670.60009765625,2644.5,2667.5,4519,106.20700073242188,13.479999542236328,6039.18017578125,47.09222981024521,0.487558070999512,1.2187922899498762,11.371585616905577,17.274899812095875,0.6473393981836354,67.88759903169014,-0.0033239597922501973,-0.002205983302953851,0.001914810458513161,0.007513175086355295,-0.001138008745876995,0.0037229512974230605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.042149177782350854,0.07662806577741194,0.8812227564402372,0.0,1.0,1.0,0
2024-12-05 05:00:00-05:00,2672.39990234375,2674.0,2647.39990234375,2668.5,4013,106.19200134277344,13.529999732971191,6039.18017578125,51.691128830888275,0.5253766264245314,1.0801091572448074,11.260022431244579,17.940985372392596,0.6713435873372836,78.59127420774648,0.0002619871934226303,-0.0007105210521188843,0.0036051725024752734,0.0075782728747095796,-0.0016358232524751326,0.005947949802270314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.14661233180975458,0.06015382638544707,0.7932338418047984,0.0,1.0,1.0,0
2024-12-05 06:00:00-05:00,2674.800048828125,2676.39990234375,2650.5,2672.199951171875,4428,106.125,13.529999732971191,6039.18017578125,54.38808494473399,0.7404840275603419,1.0121841313079143,11.337914376661502,18.509479441775266,0.6919948820056505,85.35225022007042,0.00048627223793706875,0.00033664180307790836,0.0032631749946383515,0.0085212646377828,-0.0021531515962912584,0.005947949802270314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.10039024942028166,0.06177063891559678,0.8378391116641216,0.0,1.0,1.0,-1
2024-12-05 07:00:00-05:00,2676.5,2676.60009765625,2670.800048828125,2675.0,5304,106.14600372314453,13.470000267028809,6039.18017578125,56.25102242508081,1.0361855432720404,1.0169844137007396,10.165276357568473,17.601662969371677,0.6576373237202197,90.14084507042253,0.0033362955532838523,0.0016466083540842558,0.0031482710679140435,0.0075666685721964555,-0.0014956641886535449,0.0014870229031449522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.2586185124384392,0.01725807130529949,0.7241234162562613,0.0,0.0,1.0,-1
2024-12-05 08:00:00-05:00,2672.5,2677.89990234375,2651.89990234375,2676.60009765625,13120,105.93399810791016,13.479999542236328,6039.18017578125,50.97523335778066,0.9369638186203701,1.0009802946846658,10.125401538398364,18.20154418584513,0.6810680705648318,78.87323943661971,0.0014614038076274927,0.0006364951103774441,0.005001522665591063,0.005152682007025344,-0.00392097700098093,0.0022304634495626807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.15769606370192307,0.04999248798076923,0.7923114483173077,0.0,0.0,1.0,-1
2024-12-05 09:00:00-05:00,2663.5,2673.800048828125,2662.800048828125,2672.300048828125,11144,105.84500122070312,13.4399995803833,6039.18017578125,41.53578478110425,0.13059963185878587,0.8269041621194898,12.729670007181994,17.687148172570478,0.664056623712051,53.521126760563384,-0.0033303033486660194,-0.002621231979030192,-0.0028825813539330447,-0.00045031380412918764,-0.003999204251325383,-0.0007435114515724761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.8000044389204546,0.13636363636363635,0.06363192471590909,0.0,0.0,1.0,-1
2024-12-05 10:00:00-05:00,2663.5,2665.5,2633.199951171875,2663.60009765625,25152,105.8489990234375,13.619999885559082,6039.18017578125,41.53578478110425,-0.5026554960240901,0.5609922304907738,14.841992213539015,18.730926790824373,0.7032448579246996,64.74362652783357,-0.004224633102229758,-0.0034795153615035934,-0.0034049604593782146,-0.00018768768768773203,-0.0037272691694412163,0.012639411056113214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0030989939607410375,0.058820417079235986,0.938080588960023,0.0,0.0,1.0,-1
2024-12-05 11:00:00-05:00,2658.39990234375,2666.699951171875,2635.10009765625,2663.699951171875,11203,105.85600280761719,13.539999961853027,6039.18017578125,37.02929680735635,-1.3999126828016415,0.1688112478322908,18.393942618726214,19.650135842595848,0.7391715529808557,53.845993333089886,-0.006762599535307334,-0.004568334781087979,-0.00794866933471794,-0.00449370897200374,-0.004176860126000603,0.006691461253842901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.16772384167870635,0.09493714894964962,0.737339009371644,0.0,0.0,1.0,0
2024-12-05 12:00:00-05:00,2651.0,2659.39990234375,2625.699951171875,2658.39990234375,14984,105.88400268554688,13.489999771118164,6039.18017578125,31.66167548938219,-2.6772441393763984,-0.4003998296094471,25.028934936295627,20.6536940804015,0.7790906857940966,46.59304986668945,-0.008044901777362057,-0.009897292250233392,-0.00867547363528609,-0.006744098913450736,-0.002778309897166764,0.002973974901135268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.21958199007498097,0.029673633498750317,0.7507443764262687,0.0,0.0,1.0,0
2024-12-05 13:00:00-05:00,2652.60009765625,2652.800048828125,2629.199951171875,2650.89990234375,8288,105.88500213623047,13.40999984741211,6039.18017578125,33.89313072181149,-3.51984938047417,-1.0242897397823918,28.791482275632916,20.864151478676394,0.7865547278352011,49.53982006447465,-0.004092323012483523,-0.007148951553203942,-0.00870727812617067,-0.004802207982466333,-0.002684336795987674,-0.002973974901135157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.07204187615087,0.008472472223946372,0.9194856516251836,0.0,0.0,1.0,0
2024-12-05 14:00:00-05:00,2652.800048828125,2654.89990234375,2630.39990234375,2652.699951171875,4292,105.71399688720703,13.40999984741211,6039.18017578125,34.18235075171147,-4.123947417418549,-1.6442212753096235,31.513612207305414,21.123854944485224,0.7962852290287272,51.228776208123534,-0.004017252176412578,-0.007742641171451292,-0.007742641171451292,-0.004353645826747354,-0.003609934629844491,-0.002973974901135157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.00408561862244898,0.08570830676020408,0.9102060746173469,0.0,0.0,1.0,0
2024-12-05 15:00:00-05:00,2654.5,2655.0,2651.10009765625,2652.89990234375,3172,105.74400329589844,13.4399995803833,6039.18017578125,36.71727017100353,-4.4146384079531344,-2.198304701838326,33.22948608922616,19.893572615861277,0.7494282394372302,55.172558942243384,-0.0014670111672482333,-0.0049108176550749505,-0.008108493971974329,-0.0027799326102512234,-0.004012384669810354,-0.0022272224239625604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4102917240515838,0.128208338550144,0.4614999373982722,0.0,0.0,1.0,0
2024-12-05 16:00:00-05:00,2655.0,2655.60009765625,2654.10009765625,2654.39990234375,1076,105.72000122070312,13.539999961853027,6039.18017578125,37.479979648004104,-4.552192450018538,-2.6690822514743684,34.538841960269565,18.579746000442615,0.6998021092445429,56.130414244356,0.0015088645794039124,-0.005096341586809716,-0.007291082445316843,-0.0018421378712155656,-0.004585380515034987,0.004451069855655687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4000651041666667,0.4000651041666667,0.19986979166666666,0.0,0.0,1.0,-1
2024-12-05 18:00:00-05:00,2656.699951171875,2656.800048828125,2654.0,2655.0,0,105.7249984741211,13.539999961853027,6039.18017578125,40.12232741093025,-4.472477233367954,-3.0297612478530853,35.19429216826302,17.452624773848502,0.6569287121095523,59.38702873098204,0.0015455980414265102,-0.00587485097500029,-0.006581197821823426,-0.0014658897772013013,-0.004397721699819224,0.0007391152312787863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.6071148312843316,0.035748539541372394,0.35713662917429595,0.0,0.0,0.0,-1
2024-12-05 19:00:00-05:00,2651.800048828125,2656.60009765625,2651.39990234375,2656.60009765625,1790,105.8030014038086,13.539999961853027,6039.18017578125,35.469077115300806,-4.7499292906686605,-3.3737948564162004,36.368076258668225,16.584583634868252,0.6254085273962212,50.00023385139212,-0.00037696018606514503,-0.00859877358312322,-0.008265026486688587,-0.003120201692950575,-0.0030341446048660625,0.0007391152312787863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9230516431924882,0.0,0.07694835680751173,0.0,0.0,0.0,1
2024-12-05 20:00:00-05:00,2640.5,2653.699951171875,2617.5,2651.800048828125,11575,105.86299896240234,13.539999961853027,6039.18017578125,27.53731802214108,-5.814604406858507,-3.8619567665046617,41.31091786929028,17.98568131608302,0.6811468023511843,38.079531766627056,-0.005274062912036137,-0.01345040164393796,-0.011825940833566473,-0.008002122036740666,-0.0026661838488082346,0.005196710722832121,0.0,0.0,1.0,0.300048828125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.31215646602596525,0.05248356095093576,0.635359973023099,-1.0,0.0,0.0,1
2024-12-05 21:00:00-05:00,2647.89990234375,2648.10009765625,2639.699951171875,2640.5,2938,105.77899932861328,13.539999961853027,6039.18017578125,37.40842499229859,-5.992182679507096,-4.288001949105149,40.92509223293382,17.301000256675305,0.6533857356677862,50.3310455217908,-0.0026742364053672363,-0.00920490090037418,-0.008574264664411357,-0.00630466811872632,-0.001463163687440372,0.004451069855655687,0.0,0.0,1.0,3.2998046875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.8809253930886157,0.023832359694248264,0.09524224721713605,-2.0,0.0,0.0,1
2024-12-05 22:00:00-05:00,2662.89990234375,2664.800048828125,2629.699951171875,2648.0,8242,105.77899932861328,13.539999961853027,6039.18017578125,51.75513967983325,-4.866442777115026,-4.403690114707125,39.83899265793116,18.572364356644925,0.69744883539552,75.1655227608954,0.0023337039507003166,-0.0002253041697953817,-0.0028459455743305995,-0.0003379181875047266,-0.0006235711779360997,0.007440504805944048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.4244974612227864,0.05413507685887181,0.5213674619183418,-2.0,0.0,0.0,0
2024-12-05 23:00:00-05:00,2664.199951171875,2666.699951171875,2643.10009765625,2663.0,5791,105.80500030517578,13.539999961853027,6039.18017578125,52.76566562797136,-3.825287188927632,-4.288009529551227,38.27068640557172,18.9314707251435,0.7105874586033343,82.94833156262874,0.004676032172648004,0.0002627937570396366,-0.003217635999378521,0.0018802647758009439,-0.00041567439151668495,-0.005873709572558505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.05084570423627994,0.10593286091139502,0.843221434852325,-2.0,0.0,0.0,0
2024-12-06 00:00:00-05:00,2659.800048828125,2664.89990234375,2657.300048828125,2664.5,6035,105.822998046875,13.539999961853027,6039.18017578125,49.0231334749307,-3.316963343109819,-4.093800292262945,37.6940234515132,18.12206949589218,0.6813320235811162,85.97579432620594,0.007309240230306768,0.0005266876827449973,-0.004044053184002805,3.763494307174042e-05,-0.00031178922183727753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.6184265475922773,0.052619743647402746,0.32895370876032,-2.0,0.0,0.0,0
2024-12-06 01:00:00-05:00,2661.300048828125,2664.300048828125,2658.199951171875,2659.699951171875,5968,105.80699920654297,13.539999961853027,6039.18017578125,50.31689941981498,-2.7612456480310357,-3.827289363416564,36.889457516098446,17.263357221632024,0.6486813551607515,89.02457783975031,0.005060669579131094,0.003885344710722327,-0.006050401931605998,-0.0007133908000088729,-0.0007272437483553107,0.003706463423514217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.2623068918594413,0.49179540542703915,0.24589770271351957,-2.0,0.0,0.0,0
2024-12-06 02:00:00-05:00,2661.800048828125,2662.10009765625,2638.10009765625,2661.300048828125,2834,105.74199676513672,13.539999961853027,6039.18017578125,50.765454664638256,-2.254501064730448,-3.5127317036793406,35.06634626919276,17.74454599151545,0.666637075137466,90.04083901093175,-0.0004130284862217115,0.003468276722150332,-0.003705469373313286,-0.0001502149917679274,-0.001350572490991353,0.009694266660711826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.020833333333333332,0.012502034505208334,0.9666646321614584,-2.0,0.0,0.0,0
2024-12-06 03:00:00-05:00,2666.199951171875,2667.199951171875,2660.0,2661.699951171875,5391,105.78500366210938,13.569999694824219,6039.18017578125,54.64589957133597,-1.4807972747257736,-3.1063448178886275,32.70817011440795,16.99136064725542,0.6372875612643832,97.98792558861527,0.0007506944060713394,0.005051229680755442,-0.0027305213495885106,0.0010136854409141804,0.0006716875436854064,0.011931383238828808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6250042385812621,0.13888983079583603,0.23610593062290192,-2.0,0.0,0.0,0
2024-12-06 04:00:00-05:00,2662.5,2667.89990234375,2661.60009765625,2666.300048828125,6551,105.83699798583984,13.630000114440918,6039.18017578125,51.005365555033855,-1.1528967090912374,-2.7156551961291497,28.625028958203984,16.227678078701462,0.6094902564770502,89.28588728819307,0.0010150955418866126,0.003013750235449253,-0.0019118673974899414,-0.0026969139991610547,0.0008794322802512244,0.014136944939711071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6032010541001395,0.2539528755231747,0.14284607037668579,-2.0,0.0,0.0,0
2024-12-06 05:00:00-05:00,2655.60009765625,2662.699951171875,2655.0,2662.10009765625,6093,105.80999755859375,13.680000305175781,6039.18017578125,44.98641795712889,-1.4332756926783077,-2.4591792954389815,25.368569383264003,15.618554728213857,0.5881365474416991,75.59557833344635,-0.0021417920066491014,0.00022602548258010557,-0.004871468007296209,-0.004386439829675459,0.0008512706853147645,0.01033975950643895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8441611972478519,0.07790354798820508,0.07793525476394306,-2.0,0.0,0.0,0
2024-12-06 06:00:00-05:00,2659.89990234375,2660.89990234375,2637.5,2655.5,4005,105.76399993896484,13.630000114440918,6039.18017578125,49.02347936553053,-1.29360784785149,-2.226065005921483,24.83331332790658,16.174365272180726,0.6080817273585676,84.1269533709879,-0.0007138577088882103,0.0012044834684712402,-0.004677443667408188,-0.0031107296979296928,0.0003688953928271399,0.00664698322315016,0.0,0.0,1.0,0.7001953125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.18803079940738268,0.04273522108382197,0.7692339795087954,-2.0,0.0,0.0,0
2024-12-06 07:00:00-05:00,2660.10009765625,2663.300048828125,2640.39990234375,2659.800048828125,5198,105.80699920654297,13.619999885559082,6039.18017578125,49.21035833891409,-1.153469507484715,-2.0115459062341294,24.286217157448846,16.654778215908888,0.6260959213746509,84.52416706226566,-0.0022878454832105932,0.003129967823853441,-0.005495719643909602,-0.002400113385992886,3.7785343339313826e-05,0.005908413879722518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.01310248510112048,0.13973496519152656,0.8471625497073529,-1.0,0.0,0.0,0
2024-12-06 08:00:00-05:00,2657.39990234375,2665.300048828125,2637.300048828125,2660.0,21934,105.5770034790039,13.079999923706055,6039.18017578125,46.72240953301108,-1.2459297556874844,-1.8584226761248006,24.248309220824922,17.465151200486822,0.6572270581135742,79.16662629942162,-0.0019155296361502705,0.0064002659889226265,-0.007136221803194509,-0.002926628009540244,-0.0027015622663402183,-0.03397341502532902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.09286063058035714,0.18928745814732142,0.7178519112723214,-1.0,0.0,0.0,0
2024-12-06 09:00:00-05:00,2657.10009765625,2660.699951171875,2627.0,2657.10009765625,20376,105.80699920654297,13.069999694824219,6039.18017578125,46.44165901844411,-1.3280875348414156,-1.7523556478681237,23.672433567622647,18.62477976987169,0.7009438517690795,78.57177457638613,0.0005648440822560996,0.0034745253415193744,-0.005762358220299357,-0.003413042413276335,0.0002647016714791839,-0.034711984368756665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.1068207338718441,0.8931792661281559,-1.0,0.0,0.0,0
2024-12-06 10:00:00-05:00,2659.5,2662.300048828125,2654.199951171875,2657.0,13390,105.9540023803711,13.050000190734863,6039.18017578125,49.07937995677142,-1.185876063339947,-1.6390597309624884,23.402162361494447,17.873016761755856,0.6720442474809496,79.46229242028103,-0.00015034488455656358,-0.0012767668588510306,-0.0015017833677491987,-0.0010517405163844584,0.0016544215096434556,-0.03618905262176264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3086382542648743,0.3456808728675628,0.3456808728675628,-1.0,0.0,0.0,0
2024-12-06 11:00:00-05:00,2662.39990234375,2663.699951171875,2657.199951171875,2659.5,6864,105.96700286865234,13.0,6039.18017578125,52.14622889887129,-0.8296113210572003,-1.477170048981431,23.397232485152017,17.06065842163044,0.6407999942687681,86.55253512887552,0.0008645556945494626,-0.000675643292964212,-0.0004130270907640732,-0.004933545683476037,0.0015311427910713604,-0.03988182890505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.44613882211538464,0.20000751201923078,0.35385366586538464,-1.0,0.0,0.0,0
